,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,Name
101,41.698578,6.192814,3.246292,2.060055,1.307887,3.977552,4.056459,2.119963,1.84278,6.046327,1.672458,4.414567,10.381782,15.846622,19.109728,27.806379,34.596371,43.929249,65.638763,14.532572,88.023117,102.779594,18.130497,27.158962,31.55555,46.229893,Truck
102,34.247166,13.422235,10.512007,4.058314,8.780918,2.434173,6.047764,13.407313,3.302624,11.781098,15.452827,7.963971,12.331834,8.084843,27.117611,20.268557,37.847092,35.314537,75.67923,21.78277,52.792233,51.187027,22.126221,98.483368,40.378441,47.247921,Truck
103,32.535515,3.613589,2.712429,2.367424,1.910518,3.796549,1.274842,3.313979,1.512288,7.222393,5.224301,9.422756,7.257915,26.008493,8.035075,12.088712,12.79805,18.542101,50.117474,49.380539,51.234337,75.19059,62.308372,45.739799,66.749908,14.039153,Truck
104,39.896576,11.3404,8.942224,3.051242,11.968212,6.436282,10.497416,10.377651,6.297984,5.281845,10.966157,7.05625,21.135006,24.974764,28.896757,13.676991,37.489033,64.238091,54.3839,87.384903,6.125584,80.971321,74.119209,78.432869,23.538166,55.622116,Truck
105,13.433665,13.947108,5.267134,5.982959,7.9725,16.790533,8.333291,3.907718,7.23126,17.746866,11.668409,12.720036,7.711562,20.434505,13.678856,17.191978,1.977004,31.339735,11.444502,31.879688,55.452335,78.94825,102.341385,48.323185,64.849174,71.047737,Truck
106,41.947086,7.307973,2.378272,1.22217,3.028306,7.773164,8.803957,9.205701,4.23327,10.669613,18.034702,15.854915,7.570978,14.491206,13.662096,37.383545,45.039272,51.202747,8.979624,21.829439,25.602005,39.659718,108.810478,68.348976,44.298717,62.228218,Truck
107,12.671896,3.704911,8.873119,9.966221,3.789252,11.428353,4.602159,4.262031,12.700595,5.941781,7.57199,10.350938,16.702345,10.942513,8.488861,22.895054,23.595037,3.614402,31.678106,29.858944,52.790737,69.016167,37.508995,29.054798,40.207821,42.09919,Truck
108,23.35441,9.695029,9.832358,2.589227,2.447023,7.226177,6.800761,11.770336,8.93024,1.632658,3.886778,2.823866,4.996948,9.555593,10.666798,6.258821,7.340912,77.012161,46.99268,18.036236,50.361202,60.139851,67.946938,39.127449,44.351536,16.839874,Truck
109,0.781325,6.197747,6.617281,10.878556,1.499355,13.257232,7.19631,8.501464,11.471352,12.265915,6.901526,17.029448,5.618161,23.562788,21.729013,23.622782,1.993117,45.48307,41.563751,34.449306,25.92729,31.757225,126.125771,30.23912,94.789772,52.229328,Truck
110,10.623386,7.292218,17.378685,8.319995,7.681742,20.47817,17.869514,31.848526,17.69865,14.793494,18.363785,21.126312,19.649456,34.167797,45.408108,33.420238,50.467331,66.052505,111.372108,27.073994,180.697708,116.911041,210.666306,42.162128,2.10136,36.76667,Truck
111,5.076665,10.215342,15.195592,11.771792,6.585036,12.864813,14.230515,10.548243,4.797936,16.402693,8.926858,14.759676,16.052639,20.439886,13.17477,72.113472,57.135891,60.962971,47.482738,23.044802,183.145844,126.481277,106.514847,43.151741,88.773132,67.03463,Truck
112,26.449823,4.306484,10.514091,10.7212,11.739968,10.391288,7.101147,11.280434,15.170004,6.427115,8.817034,16.403498,19.175423,4.229495,29.752537,11.658301,81.337547,65.899414,104.810661,100.82486,123.668457,192.506256,132.786346,56.321293,37.226124,62.924969,Truck
113,4.960158,2.034096,2.723205,7.517107,14.421809,14.471154,9.554104,11.97912,12.335383,15.071822,13.214558,32.520657,19.691748,18.800419,18.900393,67.932732,42.005882,68.320541,15.328497,110.767365,99.161209,131.761673,116.479225,25.347149,84.278336,30.929705,Truck
114,5.964003,11.244118,3.741235,16.33462,2.241441,9.371091,14.442823,7.661291,10.025371,12.747297,3.797678,11.075626,16.528507,13.467049,25.058821,23.287918,1.046657,7.092696,39.262886,121.957939,222.675049,114.864021,106.421181,33.867809,74.312309,92.466446,Truck
115,21.12739,15.635532,7.173532,9.554596,28.540375,28.461151,2.855017,3.991943,30.645435,19.645491,12.892232,12.901806,22.803394,18.481531,22.687502,13.746374,81.698166,31.07663,50.617039,119.827629,198.374039,89.796829,215.456207,150.294312,67.945694,167.842865,Truck
116,21.407032,10.127661,13.514457,7.510635,13.869905,7.695291,16.858099,14.09676,12.758087,9.438732,30.773319,2.267585,21.673658,8.410151,34.924435,18.119205,19.557823,43.540424,53.535957,77.684189,145.474945,140.645584,144.429413,29.221361,131.136032,92.566521,Truck
117,22.978468,10.859681,27.646364,23.793262,8.167905,25.406662,16.394741,7.228354,22.534697,19.489582,23.888075,12.583993,7.931017,48.835476,16.840471,26.117756,23.377993,60.612423,45.300045,80.092628,76.93914,65.208122,158.553299,46.712498,220.202515,36.250927,Truck
118,2.426022,20.022314,18.975878,19.460903,14.694135,13.574716,9.738185,23.838497,8.657655,26.97216,9.499019,20.675486,30.434637,33.556118,15.38815,54.565987,30.119122,54.397572,77.370506,83.511269,25.750116,71.526741,235.644623,81.068268,55.731125,64.035233,Truck
119,31.606112,3.508592,6.24283,17.145088,19.357092,25.553368,35.475647,13.175691,14.007291,9.517273,15.240693,20.748278,15.981202,22.866531,24.235857,12.207225,19.525829,99.731194,108.623199,105.625732,41.846775,162.667496,121.791489,38.755634,38.797745,65.806061,Truck
120,6.611989,4.450705,5.320631,5.861162,1.108394,8.935658,5.78421,13.6386,11.970119,7.61304,8.172518,5.600546,7.79202,9.714522,22.026676,13.499725,67.379158,59.01836,94.378136,72.503174,119.165527,121.59623,86.770142,81.10817,73.37915,120.195671,Truck
121,151.999802,11.916451,6.416008,4.794467,7.353858,6.331565,1.479613,3.75626,3.552149,5.349519,6.967658,0.476189,8.746876,19.665649,14.488331,28.566694,34.17577,48.443478,45.12059,63.562378,55.819759,19.373983,26.534084,30.118965,48.656677,70.109001,Truck
122,16.192205,24.624701,28.843494,20.584019,14.313619,21.715792,6.046331,11.083395,5.945382,8.923603,5.014568,6.04789,20.646063,10.740651,32.862984,38.814556,21.086012,41.473072,33.73988,179.845535,68.084831,27.745882,87.280754,135.835678,149.041306,46.247074,Truck
123,92.961494,11.761237,7.871322,6.103818,1.959585,11.083387,4.074129,6.209962,4.812601,6.984037,2.286799,4.267873,11.600558,17.515579,5.577941,7.554358,26.543997,29.80769,69.480927,11.727496,7.989422,35.05381,35.109043,1.371213,56.223362,43.81282,Truck
124,19.578629,9.914551,10.830777,5.877584,8.007989,11.050666,14.151206,29.605227,19.28714,13.308825,3.801243,12.507355,30.704813,24.616467,25.030643,29.919607,20.416639,120.923286,52.748264,133.691986,133.964783,44.876568,100.777763,42.789898,99.762138,64.049255,Truck
125,8.298523,5.959996,2.113546,8.136158,4.864008,3.074604,1.295597,5.364569,1.619652,4.236806,5.268242,13.883239,17.83371,6.99818,7.882103,25.306242,10.088401,32.136955,22.225103,57.22644,99.816383,133.158691,128.485107,80.546707,36.555519,71.717163,Truck
126,0.930855,0.036896,6.196681,5.614238,2.278847,6.062115,1.096201,6.718372,3.38576,1.813833,9.261183,7.50129,6.949551,13.898896,12.075775,26.842743,9.697879,3.935778,37.509846,82.144745,37.782181,142.395477,147.934189,2.122496,88.356873,21.756611,Truck
127,97.821945,14.940214,9.215585,4.534505,3.987145,1.80678,4.507818,7.46959,3.643306,5.851308,1.683741,9.747712,9.692411,18.452223,25.414339,4.755917,23.258455,10.923696,69.167473,21.008244,59.193245,16.195133,38.305042,17.321003,69.669037,8.125601,Truck
128,5.403305,42.357944,32.687267,13.543625,31.374269,48.286251,30.59012,42.95908,27.894981,50.917023,21.467173,26.736286,16.577587,32.188229,27.617804,19.847757,86.584099,51.327187,57.023712,20.495167,128.605911,45.861938,177.810333,61.970474,135.144455,91.16906,Truck
129,38.03706,93.985909,78.839699,31.579651,40.216846,92.133446,37.652657,34.588501,45.62674,48.677559,24.09053,21.750467,8.289351,25.073729,95.959793,65.542358,36.075783,118.403786,146.649261,105.225555,271.662903,155.103134,21.389408,111.189491,50.991745,180.366608,Truck
130,15.303144,15.835007,19.955631,3.703417,17.197895,7.112406,13.403111,34.36375,29.006516,3.492173,9.248514,20.016567,4.78561,30.918922,31.156235,37.038349,79.212349,98.296417,90.68409,122.355087,214.072815,177.563416,48.857307,22.2915,62.340897,42.424278,Truck
131,24.898663,54.28521,71.880341,34.021122,35.801373,31.622883,27.325901,22.999266,9.554685,32.312244,8.080823,38.510502,19.889416,47.514771,47.53352,37.320812,37.640572,98.145203,103.103386,68.008377,178.658966,153.226028,63.964882,59.265877,5.417889,28.305573,Truck
132,52.84996,33.437695,71.493439,68.624229,14.206076,37.163483,35.758938,49.052128,16.352982,12.789976,9.90036,80.529877,19.448984,75.362144,15.272769,44.481495,38.740562,104.026894,184.895065,46.605595,82.095734,239.324875,124.723106,14.886137,136.105392,43.042816,Truck
133,22.969687,33.218174,6.613584,11.916197,11.531139,12.05839,3.322953,45.141438,16.416683,15.179911,30.720339,9.514689,17.011093,32.533478,51.786026,69.121368,29.1849,220.411423,80.175224,179.628952,160.516769,126.654099,66.360893,131.229202,79.030327,65.819199,Truck
134,18.082966,25.67338,31.910402,32.928684,39.529995,35.153965,9.741036,43.26424,19.272808,32.862225,32.930943,70.035469,53.102188,20.418186,41.514507,88.245827,13.83002,182.612625,152.626617,62.464039,358.552216,191.705902,79.574745,43.555912,114.106476,64.259575,Truck
135,78.298241,53.761383,29.636177,24.74452,19.321402,51.193356,25.506147,36.509525,13.429725,34.534527,14.227942,25.232376,44.376293,18.722395,29.070498,111.978661,116.243729,42.736198,173.212067,118.196472,301.327545,150.362045,121.843056,229.959991,117.712151,86.003777,Truck
136,7.258475,23.053055,31.742985,13.936515,18.002319,3.455588,8.063155,33.425861,34.578201,35.680676,8.138399,27.255116,53.703201,12.535661,77.195984,57.423054,93.856186,78.076485,141.386536,30.114357,198.369797,293.986115,88.928757,165.655258,189.306595,166.063187,Truck
137,59.335197,45.428455,19.076532,19.768934,18.646259,32.874237,32.516544,26.129425,40.999882,47.310932,35.360764,14.022961,24.565186,36.983589,60.700924,103.329872,68.039589,32.409031,60.045895,145.145844,68.398911,140.627548,248.326324,399.911621,66.575951,50.167061,Truck
138,38.231945,27.925028,23.986298,11.499707,19.458006,10.957552,20.950478,10.263913,34.056969,3.753655,32.754353,12.612222,20.53969,27.494907,15.308267,82.79525,17.938242,57.858818,124.850792,185.629562,57.870609,123.58342,49.200912,38.164715,31.057976,54.633366,Truck
139,78.927025,45.833176,6.63763,3.276711,7.910079,11.610038,18.367855,20.156246,5.995995,32.446182,10.549593,25.615747,22.939695,46.59861,23.179823,25.911133,61.332897,29.148298,39.653408,51.951698,42.792709,9.079119,33.287891,4.365485,99.351799,59.331516,Truck
140,76.370399,45.85268,19.431864,48.065983,29.188845,29.810703,5.967064,39.609383,21.041584,52.439926,19.241112,56.249855,25.085726,44.871151,48.239334,85.277016,35.719337,60.540421,149.640991,74.964584,201.994873,40.253796,165.221985,108.680237,67.155106,17.649042,Truck
141,64.245392,32.048668,52.676865,15.478999,14.075939,8.736681,17.655735,17.23748,38.936459,30.226725,16.396687,30.588301,23.727442,82.599648,45.009369,61.372082,102.24646,99.192039,19.007685,241.811935,187.980713,168.307877,341.413696,117.556892,27.516624,82.878616,Truck
142,9.097847,22.181969,29.128008,22.585596,68.563843,26.514761,43.084515,7.904233,38.522488,2.287598,22.538893,31.231743,62.130344,40.940948,103.943481,89.340706,91.189522,151.492981,118.387817,252.379623,105.720245,122.255928,190.847672,170.490936,193.40625,118.718307,Truck
143,59.80965,12.441012,11.541265,8.792355,8.948818,8.247224,10.022839,9.992627,9.467341,14.606635,19.886223,9.810112,7.828711,32.2061,13.440033,41.572697,16.364098,42.952656,92.474434,194.205841,29.225439,83.147842,46.983334,29.62105,25.350079,50.161404,Truck
144,9.295577,15.21694,7.475171,12.148755,7.12544,7.159336,7.396753,3.978766,8.720048,9.450029,3.540905,19.130257,6.793262,23.665844,16.072052,36.868603,22.03994,44.0839,53.872971,15.879827,106.225891,49.676529,37.928196,25.797623,48.918045,11.337198,Truck
145,8.6614,5.00668,2.813099,4.220412,2.130982,5.575422,3.200933,5.540977,4.13513,5.98505,10.353579,5.441689,6.119942,11.828672,18.647463,16.480074,13.108056,31.135283,48.689396,72.139442,52.231022,25.85708,44.547272,105.699814,19.805658,53.949924,Truck
146,43.667145,41.71846,19.423717,20.033274,15.481174,13.767144,14.009727,29.94603,32.120098,48.752151,29.035831,19.857712,17.369562,43.930454,34.418224,82.033829,33.308235,84.599144,133.605698,129.759903,230.579254,346.962372,195.10788,188.984268,111.49057,79.681839,Truck
147,12.773318,38.305191,7.335565,26.53112,34.613506,24.123793,9.05086,34.3325,12.045129,49.458519,29.024975,24.305244,8.609825,69.594032,3.840322,86.496246,109.033463,35.931534,50.727764,273.278412,100.589851,329.563263,119.225822,36.446312,112.150246,142.83197,Truck
148,57.733852,43.17205,23.504446,21.823338,11.001462,51.732082,20.942488,24.188623,25.081562,12.995808,11.394843,8.464259,33.429241,8.627371,79.23893,139.935516,113.081825,57.70578,71.489708,81.159546,173.320847,248.980011,144.668289,29.895504,114.583298,90.522629,Truck
149,91.11087,129.263412,54.786858,31.874763,7.897716,33.602863,16.941074,31.754562,17.744617,40.429142,25.908766,99.826279,23.850368,16.60026,19.07449,93.105446,36.786263,299.194885,199.745895,335.891418,105.839897,44.690563,90.132355,46.464058,38.045216,63.633476,Truck
150,5.367824,3.205215,30.022408,22.628382,24.388962,25.065697,3.439318,44.298096,38.132023,38.593151,7.036472,46.989464,43.851402,43.854931,72.105095,64.608238,35.361084,268.247864,37.454498,155.658417,360.510345,140.616592,24.719959,55.622757,135.105209,70.019524,Truck
151,7.163348,39.713554,35.24707,35.079391,12.322686,22.07271,12.681053,48.75745,12.952826,15.556604,14.766727,49.960331,25.995005,15.660421,35.314518,75.480545,96.801224,83.76268,235.19693,263.213654,217.364914,115.374466,8.019385,183.594864,64.263268,57.009777,Truck
152,33.572262,20.938486,12.609756,7.975465,14.37491,19.171913,15.776461,6.044766,12.454918,20.202784,21.436211,9.374704,7.532643,15.370562,20.897768,7.193857,13.819203,15.282761,10.703277,29.704233,17.883718,51.79047,45.522739,51.283184,37.128628,27.76478,Truck
153,30.768837,39.939365,42.895725,32.737026,15.276172,26.651424,55.169132,34.502171,34.318531,32.665478,24.383369,28.55393,37.481537,44.046425,82.728043,50.8992,1.686496,98.609406,86.950752,86.849243,171.256195,197.875595,272.460358,237.470535,129.911209,55.600658,Truck
154,3.41531,16.786657,7.278815,19.787722,34.379883,31.810923,31.450069,39.406666,21.141205,26.002922,31.1803,29.393656,34.175835,73.608322,49.654526,36.506191,40.258606,74.568542,39.759197,77.117836,112.665932,141.741135,238.418289,128.721588,141.178787,64.010307,Truck
155,26.436258,10.329018,11.069528,6.991945,5.683114,3.765119,12.14497,12.388226,16.884907,12.227964,19.063002,7.029344,17.621387,12.212993,13.973291,45.529617,34.111492,86.951294,30.797249,208.168915,189.689407,157.116653,175.665649,32.453396,51.932198,66.196701,Truck
156,6.459246,5.131561,4.842928,8.070773,3.74753,3.713322,8.149806,15.621072,8.984518,12.373276,5.133533,15.888195,10.74724,25.979454,34.024826,26.345945,28.906528,72.25174,45.629032,63.173409,96.22718,48.371983,144.597076,104.960304,77.356895,108.132668,Truck
157,22.858517,7.886958,5.737271,9.840045,2.06533,2.020693,7.27196,6.982045,2.416906,7.331009,5.192081,2.347188,5.930478,15.007519,8.655932,8.686728,25.749212,54.402306,31.049004,25.136593,66.224564,85.292221,140.37381,134.529327,19.074633,43.711658,Truck
158,4.044005,7.98104,7.800742,1.794196,5.814952,7.953098,3.514999,14.694645,4.691801,9.810883,15.488392,9.253115,14.931986,15.285752,5.503511,53.389702,34.759418,67.601234,65.41674,79.156334,142.971298,134.531052,85.859924,62.762287,109.936943,77.211327,Truck
159,0.552585,9.599325,13.466537,5.543174,8.178368,20.000099,18.455294,30.1954,23.691185,29.02684,11.497418,27.7418,31.777807,48.970051,35.953293,52.749771,44.866348,43.913242,42.290768,33.998745,49.520039,158.057144,116.930145,55.033123,22.29458,49.501484,Truck
160,16.858593,3.401017,2.611439,7.826621,3.318859,5.364855,4.948269,1.771591,7.939721,5.381768,14.309571,8.739406,8.481122,8.065986,8.10638,8.892925,13.772971,66.427513,63.57053,78.744423,113.777077,71.824303,10.576708,26.213692,17.089403,4.68816,Truck
161,74.451271,68.77256,28.061171,24.057205,39.943077,39.042507,50.467422,41.862068,21.536798,75.134766,31.460709,46.256451,59.22839,44.039059,31.883747,30.207321,81.801079,167.523132,139.553894,56.041035,231.343307,146.976059,65.449379,239.395462,123.326546,77.987381,Truck
162,19.562523,5.56823,34.880745,65.350677,14.695712,48.706718,80.365776,12.066432,48.281147,34.856049,23.284458,21.89839,54.609821,80.702209,31.747107,62.837635,14.747662,106.795647,89.894531,199.034637,237.082657,184.970673,166.665207,150.87384,184.156906,182.97673,Truck
163,6.981431,12.800475,10.824604,17.793537,15.575731,26.705086,17.11204,14.762631,23.877888,9.340626,31.956728,47.860638,3.767315,22.843225,115.990959,98.698158,126.48909,84.877693,142.210312,146.174042,344.036957,98.160507,164.570511,54.225456,58.701046,44.343201,Truck
164,7.615578,23.246424,19.092218,16.84828,33.382893,50.150608,23.799273,60.313705,51.52705,25.380064,42.584023,49.296364,30.348284,56.349735,34.866688,152.826172,73.318619,129.22934,141.574203,132.158157,470.213074,121.056755,17.751217,117.313217,46.847385,54.027962,Truck
165,4.982387,26.091711,4.132239,14.75217,3.394711,7.457704,13.175688,4.72486,16.882935,3.926125,6.576314,34.412746,22.054672,47.744862,16.758612,47.386478,67.594765,45.374741,69.736237,88.249413,97.568932,195.947845,123.265182,79.209564,50.60862,51.913414,Truck
166,6.404509,1.178548,17.735205,6.802427,6.131549,7.999656,27.810211,13.699534,4.35478,10.012665,20.345472,35.8657,13.747157,6.016188,13.07905,35.867718,20.184694,47.300949,112.004654,36.421509,42.921211,164.085464,211.89444,229.395218,28.648321,45.693466,Truck
167,72.483559,31.133224,79.245483,29.595608,57.062965,23.181549,66.637344,30.445242,30.86791,23.814104,50.126644,22.011692,53.668003,62.714977,52.027988,63.810104,49.589573,116.320847,306.531372,54.08136,90.364563,94.702118,176.279388,191.38884,119.870476,86.741425,Truck
168,50.483852,19.268694,25.702251,26.92705,45.244587,21.282343,41.043629,21.913219,29.970976,7.172338,11.96287,7.630576,5.878412,33.842815,18.063717,22.015722,58.80983,114.943504,12.040916,62.312088,38.132156,194.780197,160.740524,50.017273,85.502075,176.786148,Truck
169,44.833221,37.340145,14.468203,19.996052,10.250146,9.91426,9.021616,8.049207,9.754908,10.289906,11.848819,4.885403,10.789635,19.445326,34.990139,5.483701,46.440487,47.950932,58.93552,15.958455,66.977768,51.151806,70.254311,9.82516,30.606504,45.340115,Truck
170,15.619597,21.095699,4.320483,8.754573,18.959858,10.567958,8.211041,35.039661,17.128435,15.338021,10.317385,16.812574,38.839272,29.918472,77.690971,57.926525,80.46138,93.473656,47.455719,237.635345,281.89621,271.652832,87.284943,100.943298,65.920013,50.773357,Truck
171,12.734848,24.330029,20.946762,20.332434,28.713377,25.17663,19.327305,58.24873,9.238142,67.886765,1.151039,26.783073,61.576191,39.124088,64.168945,83.246292,9.189702,48.485161,72.555321,99.991325,134.832413,119.403931,146.373337,135.605347,84.126541,78.16394,Truck
172,2.954968,16.235023,19.240524,10.268814,16.728266,9.494487,19.019571,25.286295,7.709363,15.418324,16.153885,15.837227,25.762415,77.204208,15.728372,118.930748,63.306541,90.947479,178.492828,71.627068,265.440094,234.694824,26.68976,74.785706,23.391594,48.13245,Truck
173,79.740555,13.741292,12.23007,18.887186,10.172085,22.752762,10.749125,19.349731,12.810471,22.106144,14.455857,21.866207,20.168118,15.241715,12.556828,63.541275,87.158936,103.244606,64.201874,49.934757,92.287971,58.853439,14.663226,12.741611,8.916154,10.178075,Truck
174,15.022447,30.642515,33.220249,16.315296,13.302977,45.398598,4.560268,11.361419,10.961562,6.616726,44.646595,3.855015,4.747518,45.898754,17.23313,65.990349,55.244648,48.129795,125.847649,275.680359,414.182678,251.005341,140.878387,109.278603,89.964455,67.806877,Truck
175,6.476407,9.342928,20.721718,23.60578,5.10955,4.478265,5.951606,36.593887,20.463339,10.740695,12.662832,7.184643,41.114681,17.311749,58.036842,56.957996,97.767929,92.046326,161.041382,257.697784,363.907867,96.95887,171.428955,140.432144,78.82444,76.877762,Truck
176,66.577522,7.825141,12.830353,42.116875,12.814784,21.423685,2.715046,7.891079,6.076966,25.414532,8.295402,21.388386,13.186257,37.025661,13.73754,29.844957,11.807386,63.723927,23.369148,67.046768,70.794266,123.425819,83.740044,215.555557,153.129761,124.820503,Truck
177,9.233388,9.384383,7.055354,26.182495,14.598545,9.518921,6.322403,6.080591,6.973733,14.62775,35.033775,14.740637,28.849178,23.200455,20.388092,35.179291,31.792301,35.849216,21.220966,107.826469,99.271591,67.23259,141.987411,139.107407,56.941784,34.143005,Truck
178,21.658047,5.318099,25.715179,9.557625,17.098499,38.470783,20.759367,34.205742,18.303194,24.812729,10.744156,15.505257,17.698288,29.123127,24.892311,31.251726,12.593769,61.951725,20.940643,115.194847,99.306526,139.767517,101.499519,37.935165,182.578827,95.266685,Truck
179,102.719231,47.829887,38.396221,17.500395,36.17445,23.169428,17.976673,15.850671,14.556231,22.651863,18.770844,36.586594,51.739727,43.046947,27.806265,54.480972,43.618767,40.535404,91.674858,110.561607,283.903168,109.596504,112.226219,140.747299,80.602386,12.945424,Truck
180,61.931423,21.580099,15.950655,21.934399,14.071767,18.174545,14.154937,11.958339,23.112251,24.169493,32.953064,26.472691,24.626122,56.150688,9.931231,40.789688,12.286086,76.228119,141.893692,44.342041,263.7836,10.678946,51.10619,51.056534,63.721016,25.837824,Truck
181,39.492962,49.72916,29.016991,38.557861,49.181046,5.146876,17.60416,38.57552,24.925308,43.761837,23.311089,28.196281,46.332458,67.772514,18.718306,161.71138,83.081505,99.327621,125.453049,50.057686,259.287689,83.689903,104.892502,138.490326,32.451355,73.396881,Truck
182,9.108938,58.948696,15.542623,35.135162,24.750378,43.504833,44.785007,26.433235,30.733391,27.843307,27.696983,54.759644,77.12796,40.275566,19.802895,84.309044,177.84407,71.182762,69.071945,63.843636,25.481155,166.361786,166.561905,219.670593,53.549038,143.781952,Truck
183,26.65099,22.902054,32.751289,36.552204,42.220242,45.724766,14.610362,17.782511,18.146832,56.90794,47.277481,30.653179,28.645247,48.95417,72.721313,39.264076,70.775284,64.770882,183.412994,263.003876,216.469818,74.615334,193.459122,115.737823,133.129578,13.365009,Truck
184,32.973202,70.771149,41.488564,30.716934,31.02314,40.900471,43.998211,28.812546,36.848583,51.415737,38.646744,27.256605,23.669394,10.303302,45.49511,23.649744,63.537224,165.589539,34.21011,226.172073,136.67157,181.779953,156.81366,105.013992,130.966446,54.017254,Truck
185,1.831292,5.456258,5.194301,9.492438,9.523376,12.680045,12.043251,1.212097,6.557199,20.505568,11.556254,21.175583,11.663453,6.007551,29.140131,45.56477,26.990011,92.232063,63.087967,56.183651,42.870918,139.206146,67.803658,56.656311,61.686119,33.887943,Truck
186,1.954074,6.273482,6.506213,2.176754,7.20365,7.809938,7.986205,4.556515,4.951309,14.375808,10.129726,11.601073,3.385507,21.024733,16.492495,34.434673,9.916351,45.145302,132.008621,134.115036,170.566299,6.341341,90.31395,24.994059,16.093761,33.86198,Truck
187,15.518843,2.75723,1.290313,1.960983,1.36404,1.355858,2.819458,2.878494,2.764043,1.541266,4.260384,4.701543,2.916138,4.756056,5.926227,12.186322,21.212172,35.5256,54.902523,54.601574,62.556049,57.596092,38.846375,20.234552,24.203112,20.052078,Truck
188,16.902948,34.970825,14.70892,66.610092,40.33736,70.962273,11.633391,28.877092,40.250622,57.265205,33.119373,52.895,31.263536,79.189034,36.228226,69.861412,9.591116,46.359074,140.106735,222.828705,176.737701,229.867249,244.238434,167.323441,133.699585,44.586983,Truck
189,266.358398,42.867908,96.451309,51.757458,11.227947,22.088427,43.692234,31.592974,61.834171,33.148777,15.562112,16.829874,91.380127,31.288881,70.078934,51.10088,154.501099,110.93998,21.94191,172.19455,33.082169,101.323631,149.209015,143.311951,100.205307,90.10424,Truck
190,77.649864,18.703943,40.223946,6.252746,53.92907,22.948715,48.365444,38.48859,35.402077,19.286375,28.577354,39.200668,53.027962,35.537479,85.403152,92.702774,43.347263,56.584713,220.004837,121.380646,103.363136,213.224594,188.41095,195.189621,24.910959,155.565308,Truck
191,86.899239,22.884668,50.934868,13.121526,32.23526,28.547457,17.054585,9.757548,16.596642,58.933205,55.422501,41.562447,28.700743,98.112976,24.345518,60.090492,134.384949,80.000572,207.841873,211.744736,133.437546,153.895905,137.093826,92.38903,141.083237,79.928673,Truck
192,92.930313,35.446991,8.036263,40.709984,40.401299,26.201849,21.327738,24.55694,4.276456,11.550282,17.527655,26.468864,17.472677,25.505493,16.148125,61.589054,60.451073,87.583511,221.328674,255.803421,106.527916,62.37978,35.863697,42.063107,112.276039,48.11478,Truck
193,22.628202,36.836384,42.801018,11.129818,32.8545,20.015331,58.542206,11.887179,20.747292,19.437223,27.13126,38.185181,56.495895,13.429532,35.684216,30.883587,20.189251,86.632538,146.617432,107.462296,362.076752,79.845001,211.291809,109.430061,100.122658,62.673599,Truck
194,59.86237,11.328573,2.734266,6.311661,13.803509,30.603788,16.961237,14.719761,14.843779,13.819428,5.914029,12.637332,22.545418,10.739533,18.930859,30.47122,42.34013,18.151613,59.931702,106.714195,90.124878,130.686081,90.921753,33.718338,27.892633,37.683765,Truck
195,15.615632,33.867203,13.220661,21.361576,16.496386,30.490835,21.713545,10.847462,12.314909,42.77037,44.724606,18.410769,51.779888,74.689827,19.129406,59.504818,66.497589,144.754761,177.379059,120.121231,318.502899,205.040024,43.557259,118.135147,136.781998,43.055294,Truck
196,18.801729,12.402903,5.990092,11.806777,11.125063,19.05497,17.47505,5.553517,13.348589,23.137548,16.889763,23.194662,21.497562,30.030991,3.265571,45.344376,61.526833,162.015442,83.71489,216.193756,85.516403,210.408066,35.671993,166.296371,40.845337,35.192493,Truck
197,55.320705,34.003548,31.625532,22.688187,22.127449,16.324337,12.637171,28.889587,18.386763,9.565682,19.879267,42.010452,25.116104,15.660141,26.570107,11.181689,57.940228,164.195801,74.131889,85.500397,127.265778,139.024719,100.153755,88.818153,96.08519,53.530163,Truck
198,65.741577,47.816074,39.483543,11.536839,27.507137,20.784359,29.801342,27.19829,0.624363,33.936321,17.753296,50.933029,41.22327,5.205948,51.426479,43.641674,81.339607,92.163712,128.028214,60.182148,206.777023,156.855408,197.509964,77.434952,81.118515,88.262009,Truck
199,11.789252,9.524201,12.939926,33.740913,38.283428,8.072436,51.998314,32.217052,35.686951,32.246719,53.667049,4.873282,22.710167,36.684631,109.075256,26.757885,34.414795,155.025253,45.68486,284.128601,194.973312,122.166763,205.780136,214.149521,25.711893,139.501633,Truck
200,33.965832,30.061512,23.902987,12.68974,16.206017,44.137993,36.274048,41.725475,10.138173,17.825176,51.05806,18.717638,50.93301,62.850094,84.046928,2.937449,33.305332,232.539902,39.324306,94.092949,163.06131,161.071213,316.53186,161.842194,105.215355,158.579651,Truck
201,19.631046,10.137445,17.627571,14.732978,8.217373,15.042461,21.752363,10.456173,10.658326,20.452045,31.908375,24.159899,25.611973,21.013046,34.275772,76.652077,66.139908,57.138653,282.841766,105.08519,324.419525,71.025894,113.291161,112.099457,49.943367,40.41497,Truck
202,2.385444,18.278379,26.418064,46.992908,32.807629,24.263706,44.232346,16.037947,23.561489,11.057672,43.384396,6.594961,38.11726,86.896072,113.971077,50.580395,63.040825,248.150101,111.239906,152.114548,86.830887,241.791489,46.356445,28.551605,132.821228,99.120476,Truck
